pair_key,cv_id,cv_level,cv_category,job_id,job_title,job_category,rank,high_dims,cohere_relevance,gptoss_relevance,llama_relevance,final_relevance,cohere_skills,gptoss_skills,llama_skills,final_skills,cohere_experience,gptoss_experience,llama_experience,final_experience,cohere_education,gptoss_education,llama_education,final_education,job_experience,job_education_level,cv_experience_years,cv_education_level,cv_education_field,cv_technical_skills,job_requirements_tags,job_technical_skills
ldpt_L3_7588da19d696ff92e3148e86c0d9d2d7_6,ldpt_L3,L3,Lao động phổ thông,7588da19d696ff92e3148e86c0d9d2d7,Nhân Viên Phục Vụ - Ussina Aging Beef & Bar,Lao động phổ thông,6,experience_match;education_match,7,7,6,6,7,8,7,7,9,5,3,5,7,9,4,5,Dưới 1 năm,Trung cấp,3,Đại học,Đầu bếp,Lao động phổ thông; Đầu bếp; Phục vụ; Nhân viên kho,,Phục vụ; Thực phẩm / Đồ uống; Nhà hàng / Khách sạn; Du lịch
ldpt_L3_e7dab3031ab1fbf67ca9d9e3fb0c21ae_2,ldpt_L3,L3,Lao động phổ thông,e7dab3031ab1fbf67ca9d9e3fb0c21ae,Giám Sát Ca,Lao động phổ thông,2,education_match,5,8,6,6,5,9,7,7,5,8,5,5,7,8,3,7,4 năm,Trung cấp,3,Đại học,Đầu bếp,Lao động phổ thông; Đầu bếp; Phục vụ; Nhân viên kho,Chuyên môn Nhà hàng/Dịch vụ ăn uống khác; Nhà hàng / Khách sạn,Quản lý vận hành; Giám sát quá trình pha chế; phục vụ; thu ngân
ldpt_L3_f23aa224c238dd7fbeb42d251476c6ff_11,ldpt_L3,L3,Lao động phổ thông,f23aa224c238dd7fbeb42d251476c6ff,Đầu Bếp,Lao động phổ thông,11,skills_match,8,6,8,7,9,4,9,9,9,9,9,9,8,8,7,8,3 năm,Cao đẳng,3,Đại học,Đầu bếp,Lao động phổ thông; Đầu bếp; Phục vụ; Nhân viên kho,Đầu bếp,Đầu bếp
ldpt_L3b_1f1dc205f1eba49495ce2751040696aa_5,ldpt_L3b,L3b,Lao động phổ thông,1f1dc205f1eba49495ce2751040696aa,Lái Xe Con,Lao động phổ thông,5,skills_match;experience_match,7,4,6,7,7,2,7,7,9,2,8,9,7,8,4,7,3 năm,Trung cấp,4,Đại học,Quản lý kinh doanh,Nhân viên kho; Sửa chữa/Bảo trì điện nước; Tài xế lái xe văn phòng,Tài xế lái xe văn phòng; Sản xuất,Bằng lái xe B2 trở lên; Kinh nghiệm lái xe cho văn phòng; Thống thạo các tuyến đường trong thành phố
ldpt_L3b_4778f812fe1d62f4fac1808d96b92a02_15,ldpt_L3b,L3b,Lao động phổ thông,4778f812fe1d62f4fac1808d96b92a02,"Nhân Viên Vận Hành, Bảo Trì, Bảo Dưỡng Hệ Thống Tự Động Hóa, PLC",Lao động phổ thông,15,education_match,4,4,4,5,3,2,2,2,10,6,10,10,7,8,3,9,Không yêu cầu,Trung cấp,4,Đại học,Quản lý kinh doanh,Nhân viên kho; Sửa chữa/Bảo trì điện nước; Tài xế lái xe văn phòng,Công nhân vận hành máy; Điện / Điện tử / Điện lạnh; Cơ khí / Tự động hóa,Công nhân vận hành máy; Điện / Điện tử / Điện lạnh; Cơ khí / Tự động hóa
ldpt_L3b_4e4d47e7fa4d0cca1556644726e9e3fc_9,ldpt_L3b,L3b,Lao động phổ thông,4e4d47e7fa4d0cca1556644726e9e3fc,Tài Xế Lái Xe Văn Phòng,Lao động phổ thông,9,skills_match,4,4,5,5,1,3,6,4,7,6,7,7,7,8,4,7,2 năm,Trung cấp,4,Đại học,Quản lý kinh doanh,Nhân viên kho; Sửa chữa/Bảo trì điện nước; Tài xế lái xe văn phòng,Tài xế lái xe văn phòng,Excel; AutoCAD; Python; SAP
ldpt_L3b_716f3fdbe7fd25c331f392bdea7e7f04_1,ldpt_L3b,L3b,Lao động phổ thông,716f3fdbe7fd25c331f392bdea7e7f04,Tài Xế Lái Xe Văn Phòng,Lao động phổ thông,1,skills_match,4,7,6,6,3,9,7,8,3,4,3,3,6,8,4,6,Trên 5 năm,Trung cấp,4,Đại học,Quản lý kinh doanh,Nhân viên kho; Sửa chữa/Bảo trì điện nước; Tài xế lái xe văn phòng,Tài xế lái xe văn phòng; Logistic / Vận tải; Nhân sự,Bằng lái xe B1 trở lên; Kỹ năng lái xe văn phòng; Kỹ năng logistics/vận tải
ldpt_L3b_86caab7f1bf605f9f6ea70b3c44dc74e_4,ldpt_L3b,L3b,Lao động phổ thông,86caab7f1bf605f9f6ea70b3c44dc74e,Nhân Viên Tài Xế Lái Xe (Văn Phòng),Lao động phổ thông,4,experience_match;education_match,5,6,5,6,6,8,7,7,4,8,3,6,7,9,4,9,Trên 5 năm,Trung học,4,Đại học,Quản lý kinh doanh,Nhân viên kho; Sửa chữa/Bảo trì điện nước; Tài xế lái xe văn phòng,Tài xế lái xe văn phòng; Logistic / Vận tải; Lao động phổ thông,Tài xế lái xe văn phòng; Logistic / Vận tải
ldpt_L3b_9d07b66339656d0009c523c59e837765_12,ldpt_L3b,L3b,Lao động phổ thông,9d07b66339656d0009c523c59e837765,Lái Xe Văn Phòng,Lao động phổ thông,12,skills_match;education_match,5,7,6,6,5,10,8,9,4,7,7,7,7,9,4,7,5 năm,Trung cấp,4,Đại học,Quản lý kinh doanh,Nhân viên kho; Sửa chữa/Bảo trì điện nước; Tài xế lái xe văn phòng,Tài xế lái xe văn phòng,Tài xế lái xe văn phòng
ldpt_L3b_c0d76a86071e59cb23e176cb76091566_13,ldpt_L3b,L3b,Lao động phổ thông,c0d76a86071e59cb23e176cb76091566,Nhân Viên Lái Xe,Lao động phổ thông,13,education_match,5,7,6,7,5,8,7,7,7,8,7,7,7,9,4,9,3 năm,Trung học,4,Đại học,Quản lý kinh doanh,Nhân viên kho; Sửa chữa/Bảo trì điện nước; Tài xế lái xe văn phòng,Lái xe cho sếp; Lao động phổ thông,Lái xe
ldpt_L4_0f8c93a37af35722949cae807b9af315_7,ldpt_L4,L4,Lao động phổ thông,0f8c93a37af35722949cae807b9af315,Trưởng Bộ Phận Kỹ Thuật Tòa Nhà,Lao động phổ thông,7,experience_match,2,5,4,4,1,4,2,2,3,8,8,5,7,7,10,7,Trên 5 năm,Đại học,6,Đại học,Quản trị kinh doanh,Lao động phổ thông; Nhà hàng / Khách sạn; Tài xế lái xe văn phòng; Sửa chữa/Bảo trì điện nước,Bảo trì tòa nhà; Công nghệ kỹ thuật,Bảo trì tòa nhà; Công nghệ kỹ thuật; Kỹ năng giải quyết vấn đề; Kỹ năng làm việc đồng đội
ldpt_L4_1afb5f61708cdb5900595b3383de6762_10,ldpt_L4,L4,Lao động phổ thông,1afb5f61708cdb5900595b3383de6762,Nhân Viên Bảo Trì Thu Nhập 10 - 12 Triệu (6 Tháng Kinh Nghiệm) Tại Hồ Chí Minh,Lao động phổ thông,10,skills_match;experience_match,5,6,2,6,5,8,2,8,6,4,0,4,7,7,7,7,Dưới 1 năm,,6,Đại học,Quản trị kinh doanh,Lao động phổ thông; Nhà hàng / Khách sạn; Tài xế lái xe văn phòng; Sửa chữa/Bảo trì điện nước,Sửa chữa/Bảo trì điện nước,Sửa chữa/Bảo trì điện nước
ldpt_L4_26d1ea9fee1a8eed6e1c83ffa549a6b9_8,ldpt_L4,L4,Lao động phổ thông,26d1ea9fee1a8eed6e1c83ffa549a6b9,Kỹ Thuật/ Bảo Trì Tòa Nhà - (Đi Làm Ngay),Lao động phổ thông,8,relevance_score;experience_match,5,7,2,5,4,6,4,4,7,4,0,4,7,8,6,7,Dưới 1 năm,Trung cấp,6,Đại học,Quản trị kinh doanh,Lao động phổ thông; Nhà hàng / Khách sạn; Tài xế lái xe văn phòng; Sửa chữa/Bảo trì điện nước,,Bảo trì tòa nhà; Điện / Điện tử / Điện lạnh; Xây dựng; Năng lượng / Môi trường
ldpt_L4_3af5c72ad2b6b7a6d004441686a5872f_6,ldpt_L4,L4,Lao động phổ thông,3af5c72ad2b6b7a6d004441686a5872f,Nhân Viên Kỹ Thuật Bảo Trì Sửa Chữa Thiết Bị Điện Lạnh/ Kho Lạnh/ Tủ Lạnh/Tủ Showcase,Lao động phổ thông,6,experience_match,5,4,2,4,5,2,2,2,7,5,0,5,7,8,6,7,2 năm,Trung cấp,6,Đại học,Quản trị kinh doanh,Lao động phổ thông; Nhà hàng / Khách sạn; Tài xế lái xe văn phòng; Sửa chữa/Bảo trì điện nước,Thợ điện lạnh; Điện / Điện tử / Điện lạnh,Thợ điện lạnh; Điện / Điện tử / Điện lạnh
ldpt_L4_86e2fccd0c78bc96e5ecb917ea8a9a5d_3,ldpt_L4,L4,Lao động phổ thông,86e2fccd0c78bc96e5ecb917ea8a9a5d,Nhân Viên Kỹ Thuật Bảo Trì,Lao động phổ thông,3,education_match,4,6,4,5,5,6,6,6,7,5,3,5,7,8,3,7,2 năm,Trung cấp,6,Đại học,Quản trị kinh doanh,Lao động phổ thông; Nhà hàng / Khách sạn; Tài xế lái xe văn phòng; Sửa chữa/Bảo trì điện nước,Sửa chữa/Bảo trì điện nước; Điện / Điện tử / Điện lạnh,Sửa chữa/Bảo trì điện nước; Điện / Điện tử / Điện lạnh
ldpt_L4_9e640832bf4b1605f6f87bd08611dba1_15,ldpt_L4,L4,Lao động phổ thông,9e640832bf4b1605f6f87bd08611dba1,Nhân Viên Kỹ Thuật Bảo Trì Bệnh Viện - Đi Làm Ngay,Lao động phổ thông,15,experience_match;education_match,5,5,5,5,5,4,6,5,10,4,10,4,7,8,3,5,Không yêu cầu,Trung cấp,6,Đại học,Quản trị kinh doanh,Lao động phổ thông; Nhà hàng / Khách sạn; Tài xế lái xe văn phòng; Sửa chữa/Bảo trì điện nước,Sửa chữa/Bảo trì điện nước; Điện / Điện tử / Điện lạnh; Công nghệ kỹ thuật,Sửa chữa/Bảo trì điện nước; Điện / Điện tử / Điện lạnh; Công nghệ kỹ thuật
ldpt_L4_b8e508150275063a1d2ca543c83ad2f3_13,ldpt_L4,L4,Lao động phổ thông,b8e508150275063a1d2ca543c83ad2f3,"Kỹ Thuật Tòa Nhà – Từ 6 Tháng Kinh Nghiệm, Phỏng Vấn Đi Làm Ngay",Lao động phổ thông,13,experience_match,5,6,2,5,5,8,4,5,6,4,0,4,7,7,6,7,Dưới 1 năm,Trung cấp,6,Đại học,Quản trị kinh doanh,Lao động phổ thông; Nhà hàng / Khách sạn; Tài xế lái xe văn phòng; Sửa chữa/Bảo trì điện nước,Bảo trì tòa nhà; Bất động sản; Nhà hàng / Khách sạn,Bảo trì tòa nhà; Bất động sản; Nhà hàng / Khách sạn
ldpt_L4_bb0b9ec8a903c5413856887166286e69_11,ldpt_L4,L4,Lao động phổ thông,bb0b9ec8a903c5413856887166286e69,Nhân Viên Lái Xe,Lao động phổ thông,11,experience_match;education_match,5,4,5,6,6,2,6,6,7,2,7,6,7,8,3,7,4 năm,Trung cấp,6,Đại học,Quản trị kinh doanh,Lao động phổ thông; Nhà hàng / Khách sạn; Tài xế lái xe văn phòng; Sửa chữa/Bảo trì điện nước,Tài xế lái xe văn phòng,Bằng lái xe phù hợp với loại xe được giao (B2 trở lên); Am hiểu luật giao thông và các quy định liên quan; Am hiểu về xe và có thể sửa chữa xe (các hạng mục đơn giản)
ldpt_L4b_05e31f572020b50b0ceab1c0ff60b3c4_11,ldpt_L4b,L4b,Lao động phổ thông,05e31f572020b50b0ceab1c0ff60b3c4,Nhân Viên Phục Vụ - Ussina Aging Beef & Bar,Lao động phổ thông,11,relevance_score;skills_match,3,7,2,4,3,9,4,5,4,3,0,3,7,8,6,7,Dưới 1 năm,Trung cấp,7,Đại học,Quản trị kinh doanh,Nhà hàng / Khách sạn; Đầu bếp; Pha chế; Tài xế lái xe văn phòng,Phục vụ; Thực phẩm / Đồ uống; Nhà hàng / Khách sạn; Du lịch,Phục vụ; Thực phẩm / Đồ uống; Nhà hàng / Khách sạn; Du lịch
ldpt_L4b_1f1dc205f1eba49495ce2751040696aa_7,ldpt_L4b,L4b,Lao động phổ thông,1f1dc205f1eba49495ce2751040696aa,Lái Xe Con,Lao động phổ thông,7,education_match,5,5,5,6,6,2,6,6,6,6,4,6,7,8,3,9,3 năm,Trung cấp,7,Đại học,Quản trị kinh doanh,Nhà hàng / Khách sạn; Đầu bếp; Pha chế; Tài xế lái xe văn phòng,Tài xế lái xe văn phòng; Sản xuất,Bằng lái xe B2 trở lên; Kinh nghiệm lái xe cho văn phòng; Thống thạo các tuyến đường trong thành phố
ldpt_L4b_d4d3c580d6aa67af2b1768c266af8d0c_6,ldpt_L4b,L4b,Lao động phổ thông,d4d3c580d6aa67af2b1768c266af8d0c,Lái Xe Biết Tiếng Anh Hoặc Tiếng Nhật (1 Năm Kinh Nghiệm) Đi Làm Ngay,Lao động phổ thông,6,skills_match,5,5,5,7,7,2,7,9,7,5,3,5,7,9,7,7,1 năm,Trung cấp,7,Đại học,Quản trị kinh doanh,Nhà hàng / Khách sạn; Đầu bếp; Pha chế; Tài xế lái xe văn phòng,,Tài xế lái xe văn phòng
ldpt_L4b_ec8bed7bf57da4faf1441f2d6b58115c_10,ldpt_L4b,L4b,Lao động phổ thông,ec8bed7bf57da4faf1441f2d6b58115c,Nhân Viên Lái Xe Văn Phòng,Lao động phổ thông,10,education_match,7,6,6,6,7,9,7,7,7,6,8,7,7,8,3,5,5 năm,Trung cấp,7,Đại học,Quản trị kinh doanh,Nhà hàng / Khách sạn; Đầu bếp; Pha chế; Tài xế lái xe văn phòng,Lái xe cho sếp,Lái xe
ldpt_P2_16ddf96c00d565e99c88f001ce1362a0_15,ldpt_P2,P2,Lao động phổ thông,16ddf96c00d565e99c88f001ce1362a0,Chuyên Viên Hỗ Trợ Tín Dụng - [BAC A BANK - Chi Nhánh Hưng Yên/Hà Giang/ Hải Phòng],Nhân viên kinh doanh,15,experience_match,5,6,2,5,4,5,1,4,7,8,3,5,7,8,9,8,1 năm,Đại học,2,Đại học,Công nghệ thông tin,Lập trình Python; Lập trình Java,,soạn thảo văn bản; làm việc độc lập và làm việc nhóm; giao tiếp
ldpt_P2_6ab62df42ffa0205400bb950ba3b7ab6_1,ldpt_P2,P2,Lao động phổ thông,6ab62df42ffa0205400bb950ba3b7ab6,"Lập Trình Viên Java (Product Domain Bank, Fintech)",Ngân hàng,1,skills_match,6,3,6,5,6,1,7,4,5,5,5,5,7,8,9,8,3 năm,Cao đẳng,2,Đại học,Công nghệ thông tin,Lập trình Python; Lập trình Java,Backend Developer,Java Core; Oracle; Spring+Hibernate; PrimeFaces; Docker; K8S
ldpt_P2_8fde593eb96f322bd444a2af0574f40c_12,ldpt_P2,P2,Lao động phổ thông,8fde593eb96f322bd444a2af0574f40c,Kỹ Sư Phát Triển Phần Mềm (Java Developer) - VTS,IT,12,skills_match,5,4,6,6,4,2,7,5,5,7,5,5,8,10,10,10,3 năm,Đại học,2,Đại học,Công nghệ thông tin,Lập trình Python; Lập trình Java,Backend Developer; IT - Phần mềm,Java; C#; JavaScript; Flutter; Swift; Kotlin; React; Angular
ldpt_P2_a4a342774953ed8552a417f752551a08_3,ldpt_P2,P2,Lao động phổ thông,a4a342774953ed8552a417f752551a08,"Lập Trình Viên Java - 4 Năm Kinh Nghiệm - Làm Việc Tại Thanh Xuân, HN - Phúc Lợi Tốt, Thu Nhập Cao So Với Thị Trường",IT,3,skills_match,5,3,6,5,5,2,7,3,4,4,5,4,10,10,10,10,4 năm,Đại học,2,Đại học,Công nghệ thông tin,Lập trình Python; Lập trình Java,Backend Developer; IT - Phần mềm,Java; Backend Developer; IT - Phần mềm; Spring Security; Redis; SQL; MySQL; PostgreSQL; Oracle; OAuth2; trace log; debug; unit test & test case; SRS writing
ldpt_P2_f12e5a1a47f4ac12438135fc9a75b95b_4,ldpt_P2,P2,Lao động phổ thông,f12e5a1a47f4ac12438135fc9a75b95b,4. Lập Trình Viên Fullstack (Java/React) - Kinh Nghiệm 3 Năm ( Lương Từ 20tr Trở Lên),IT,4,skills_match,4,4,6,5,4,2,7,3,5,6,5,5,10,10,10,10,3 năm,Đại học,2,Đại học,Công nghệ thông tin,Lập trình Python; Lập trình Java,Fullstack Developer,Fullstack Developer; Java; React; Spring Core; Spring MVC; Spring Data JPA; Spring Securiry; Oracle; MySQL/MariaDB; PostgreSQL; JPA; Hibernate; RESTful; SOAP Web Services; Git
ldpt_P2_f5eee5193d6a6c743f1c23eefdca1c71_5,ldpt_P2,P2,Lao động phổ thông,f5eee5193d6a6c743f1c23eefdca1c71,Embedded Linux Middleware Engineer,IT,5,experience_match,4,4,4,5,3,1,2,2,7,7,2,8,7,10,10,10,Dưới 1 năm,Đại học,2,Đại học,Công nghệ thông tin,Lập trình Python; Lập trình Java,Embedded Engineer/Lập trình nhúng; IT - Phần mềm,Embedded Engineer; Lập trình nhúng; IT - Phần mềm
ldpt_P2_f5eee5193d6a6c743f1c23eefdca1c71_6,ldpt_P2,P2,Lao động phổ thông,f5eee5193d6a6c743f1c23eefdca1c71,Embedded Linux Middleware Engineer,IT,6,experience_match,4,5,4,5,3,2,4,3,7,8,2,8,7,10,10,10,Dưới 1 năm,Đại học,2,Đại học,Công nghệ thông tin,Lập trình Python; Lập trình Java,Embedded Engineer/Lập trình nhúng; IT - Phần mềm,Embedded Engineer; Lập trình nhúng; IT - Phần mềm
ldpt_P2_f5eee5193d6a6c743f1c23eefdca1c71_7,ldpt_P2,P2,Lao động phổ thông,f5eee5193d6a6c743f1c23eefdca1c71,Embedded Linux Middleware Engineer,IT,7,experience_match,4,3,4,5,3,1,2,2,7,6,2,8,7,10,10,10,Dưới 1 năm,Đại học,2,Đại học,Công nghệ thông tin,Lập trình Python; Lập trình Java,Embedded Engineer/Lập trình nhúng; IT - Phần mềm,Embedded Engineer; Lập trình nhúng; IT - Phần mềm
ldpt_P2_f5eee5193d6a6c743f1c23eefdca1c71_9,ldpt_P2,P2,Lao động phổ thông,f5eee5193d6a6c743f1c23eefdca1c71,Embedded Linux Middleware Engineer,IT,9,experience_match,4,4,4,5,4,2,2,2,7,6,2,8,7,10,9,9,Dưới 1 năm,Đại học,2,Đại học,Công nghệ thông tin,Lập trình Python; Lập trình Java,Embedded Engineer/Lập trình nhúng; IT - Phần mềm,Embedded Engineer; Lập trình nhúng; IT - Phần mềm
ldpt_P_158c8fc83b4db02b2ba03290c1137618_8,ldpt_P,P,Lao động phổ thông,158c8fc83b4db02b2ba03290c1137618,Chuyên Viên Nhân Sự Tổng Hợp,Hành chính nhân sự,8,skills_match,3,5,2,4,2,6,1,4,3,4,2,3,7,8,6,7,4 năm,Cao đẳng,2,Đại học,Công nghệ thông tin,Python; Java; C++,Nhân sự tổng hợp; Nhân sự,Excel; Kỹ năng tổ chức; Kỹ năng giao tiếp; Kỹ năng chủ động trong công việc
ldpt_P_16ddf96c00d565e99c88f001ce1362a0_3,ldpt_P,P,Lao động phổ thông,16ddf96c00d565e99c88f001ce1362a0,Chuyên Viên Hỗ Trợ Tín Dụng - [BAC A BANK - Chi Nhánh Hưng Yên/Hà Giang/ Hải Phòng],Nhân viên kinh doanh,3,skills_match;experience_match,4,5,2,5,3,7,1,5,7,8,3,5,7,7,9,7,1 năm,Đại học,2,Đại học,Công nghệ thông tin,Python; Java; C++,,soạn thảo văn bản; làm việc độc lập và làm việc nhóm; giao tiếp
ldpt_P_6ab62df42ffa0205400bb950ba3b7ab6_4,ldpt_P,P,Lao động phổ thông,6ab62df42ffa0205400bb950ba3b7ab6,"Lập Trình Viên Java (Product Domain Bank, Fintech)",Ngân hàng,4,skills_match,5,4,6,5,6,2,7,4,5,8,5,5,7,8,9,8,3 năm,Cao đẳng,2,Đại học,Công nghệ thông tin,Python; Java; C++,Backend Developer,Java Core; Oracle; Spring+Hibernate; PrimeFaces; Docker; K8S
ldpt_P_7222c009019dbf5438a77e38fdcb9770_12,ldpt_P,P,Lao động phổ thông,7222c009019dbf5438a77e38fdcb9770,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,12,experience_match,5,5,3,5,4,3,2,3,8,5,10,5,7,8,7,7,Dưới 1 năm,Cao đẳng,2,Đại học,Công nghệ thông tin,Python; Java; C++,Tư vấn tuyển sinh/khoá học; Giáo dục / Đào tạo; B2C,giao tiếp; thuyết phục; kỹ năng làm việc độc lập; chịu áp lực công việc
ldpt_P_8fde593eb96f322bd444a2af0574f40c_7,ldpt_P,P,Lao động phổ thông,8fde593eb96f322bd444a2af0574f40c,Kỹ Sư Phát Triển Phần Mềm (Java Developer) - VTS,IT,7,skills_match,4,4,6,5,5,1,7,3,5,7,5,5,10,10,10,10,3 năm,Đại học,2,Đại học,Công nghệ thông tin,Python; Java; C++,Backend Developer; IT - Phần mềm,Java; C#; JavaScript; Flutter; Swift; Kotlin; React; Angular
ldpt_P_b785dec78aefc7e4bba1bc5e9fa58d0a_11,ldpt_P,P,Lao động phổ thông,b785dec78aefc7e4bba1bc5e9fa58d0a,"Nhân Viên Xử Lý Giao Dịch - Thu Nhập Hấp Dẫn (Tại Tân Sơn Nhất, Hồ Chí Minh)",Ngân hàng,11,skills_match,5,5,2,5,6,4,1,4,10,9,10,10,7,8,6,7,Không yêu cầu,Cao đẳng,2,Đại học,Công nghệ thông tin,Python; Java; C++,,Excel; AutoCAD; Python; SAP
ldpt_P_fadbf9fddd686b0aba832143a92a3355_10,ldpt_P,P,Lao động phổ thông,fadbf9fddd686b0aba832143a92a3355,Nhân Viên Chăm Sóc Khách Hàng,Chăm sóc khách hàng,10,experience_match,6,6,2,6,5,5,1,5,7,8,3,5,7,8,6,7,1 năm,Cao đẳng,2,Đại học,Công nghệ thông tin,Python; Java; C++,Chăm sóc khách hàng; Y tế / Dược phẩm; Quan hệ công chúng; Nhà hàng / Khách sạn,giao tiếp xuất sắc; kỹ năng giải quyết vấn đề và xử lý tình huống tốt; khả năng làm việc độc lập và làm việc nhóm hiệu quả
mkt_L1_2aad94d5326f65863301da3f3b62854a_5,mkt_L1,L1,Marketing,2aad94d5326f65863301da3f3b62854a,"Nhân Viên Marketing Digital Chạy ADS (Google Ads, Facebook Ads,...) - Mảng Nội Thất",Marketing,5,experience_match,5,5,5,6,5,4,6,5,7,7,2,9,7,8,8,8,1 năm,Cao đẳng,0,Đại học,Truyền thông,Google Ads; SEO,Chạy Ads; Bất động sản; Xây dựng; Marketing / Quảng cáo,Chạy Ads; Bất động sản; Xây dựng
mkt_L1_31dfa188447d53a0b136364a94da409f_1,mkt_L1,L1,Marketing,31dfa188447d53a0b136364a94da409f,Nhân Viên Google Ads,Marketing,1,skills_match,7,5,5,6,8,2,6,5,10,8,10,10,7,9,7,7,Dưới 1 năm,Trung cấp,0,Đại học,Truyền thông,Google Ads; SEO,Chuyên môn Marketing/PR/Quảng cáo khác,Google Ads; Ladipage
mkt_L1_3be5a76004e89f49f74aadc04eff4079_8,mkt_L1,L1,Marketing,3be5a76004e89f49f74aadc04eff4079,"Nhân Viên Senior Google ADS (QC Chuyển Đổi, PMax) - Lĩnh Vực Affiliate Global - Thu Nhập Hấp Dẫn - Lương Thoả Thuận",Marketing,8,experience_match,4,4,2,4,5,4,2,4,5,3,0,2,7,9,8,8,3 năm,Trung cấp,0,Đại học,Truyền thông,Google Ads; SEO,,Google Ads; GA4; GTM; Voluum / Redtrack; Ahrefs / SimilarWeb / Spy tool
mkt_L1_514a0bd0e02ac9de99bb55c431767ea1_4,mkt_L1,L1,Marketing,514a0bd0e02ac9de99bb55c431767ea1,"Digital Marketing Chạy Ads (Facebook, Google,...) - 1 Năm Kinh Nghiệm Trở Lên",Marketing,4,experience_match,7,5,5,7,7,4,6,6,7,8,3,9,10,10,10,10,1 năm,Đại học,0,Đại học,Truyền thông,Google Ads; SEO,,Facebook Ads; Google Ads; Data Analysis; Sales Support; Customer Consultation
mkt_L1_668fb36d7b26410e8cca1fe6af46e96f_13,mkt_L1,L1,Marketing,668fb36d7b26410e8cca1fe6af46e96f,Chuyên Viên Digital Marketing (Google Ads/TikTok Ads/Facebook Ads) Từ 5 Năm Kinh Nghiệm Bất Động Sản,Marketing,13,relevance_score;experience_match,7,4,2,4,6,4,2,4,10,1,0,2,10,7,7,7,,,0,Đại học,Truyền thông,Google Ads; SEO,,
mkt_L1_8822d85f61c8d54b10f4b431548a9efa_6,mkt_L1,L1,Marketing,8822d85f61c8d54b10f4b431548a9efa,"Digital Marketing Chạy Ads Ca Đêm (Facebook, Google,...) - 1 Năm Kinh Nghiệm Trở Lên",Marketing,6,experience_match,7,6,5,7,7,6,6,6,9,7,3,9,10,10,9,10,1 năm,Đại học,0,Đại học,Truyền thông,Google Ads; SEO,,Facebook Ads; Google Ads; Data Analysis; Marketing Strategy
mkt_L1_8acfff0b503be20a8a5127528d1cb003_11,mkt_L1,L1,Marketing,8acfff0b503be20a8a5127528d1cb003,"Trưởng Phòng Marketing - Thu Nhập 30-40M++ |Mạnh SEO, GOOGLE, AI (Yêu Cầu Ứng Viên Nữ)",Marketing,11,experience_match,5,4,2,5,3,0,2,2,10,10,0,10,7,7,7,7,,,0,Đại học,Truyền thông,Google Ads; SEO,,
mkt_L1_d2926687f6529d93a94978091d072356_10,mkt_L1,L1,Marketing,d2926687f6529d93a94978091d072356,"Nhân Viên Marketing Digital Chạy ADS (Google Ads, Facebook Ads,...) - Mảng Nội Thất",Marketing,10,experience_match,5,5,5,6,4,5,6,5,8,4,2,9,7,8,8,8,1 năm,Cao đẳng,0,Đại học,Truyền thông,Google Ads; SEO,,Chạy Ads; Bất động sản; Xây dựng
mkt_L1_e6b05179c04da23c86256691e0b88ef5_9,mkt_L1,L1,Marketing,e6b05179c04da23c86256691e0b88ef5,Chuyên Viên Truyền Thông Marketing - Thu Nhập Hấp Dẫn,Marketing,9,experience_match,6,5,5,6,5,4,6,5,7,8,3,9,10,10,10,10,1 năm,Đại học,0,Đại học,Truyền thông,Google Ads; SEO,,Facebook ads; google ads; SEO - GEO website; Xây dựng content bài viết; Bất động sản; Marketing / Quảng cáo
mkt_L1_f997a841ad66878b0b1732896720795c_14,mkt_L1,L1,Marketing,f997a841ad66878b0b1732896720795c,Nhân Viên Marketing / Digital Marketing - Offer Upto 20M,Marketing,14,experience_match,5,4,6,6,4,2,5,4,8,7,2,9,7,8,8,8,1 năm,Cao đẳng,0,Đại học,Truyền thông,Google Ads; SEO,Digital Marketing,Excel; AutoCAD; Python; SAP; Google Ads; Facebook Ads; TikTok Ads
mkt_L1b_31dfa188447d53a0b136364a94da409f_1,mkt_L1b,L1b,Marketing,31dfa188447d53a0b136364a94da409f,Nhân Viên Google Ads,Marketing,1,skills_match,7,5,6,7,8,2,7,6,9,8,8,8,7,8,9,8,Dưới 1 năm,Trung cấp,1,Đại học,Kinh tế,Google Ads; SEO,Chuyên môn Marketing/PR/Quảng cáo khác,Google Ads; Ladipage
mkt_L1b_668fb36d7b26410e8cca1fe6af46e96f_13,mkt_L1b,L1b,Marketing,668fb36d7b26410e8cca1fe6af46e96f,Chuyên Viên Digital Marketing (Google Ads/TikTok Ads/Facebook Ads) Từ 5 Năm Kinh Nghiệm Bất Động Sản,Marketing,13,experience_match,5,4,2,4,3,4,2,3,5,3,0,2,7,7,7,7,,,1,Đại học,Kinh tế,Google Ads; SEO,,
mkt_L1b_8acfff0b503be20a8a5127528d1cb003_11,mkt_L1b,L1b,Marketing,8acfff0b503be20a8a5127528d1cb003,"Trưởng Phòng Marketing - Thu Nhập 30-40M++ |Mạnh SEO, GOOGLE, AI (Yêu Cầu Ứng Viên Nữ)",Marketing,11,skills_match;experience_match,3,4,2,4,1,10,2,2,3,9,0,9,7,7,7,7,,,1,Đại học,Kinh tế,Google Ads; SEO,,
